id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
76244211,,24000,24000,24000.0,36 months,12.99,808.54,C,C2,Tractor trailer operator/trainer,10+ years,RENT,68000.0,Not Verified,Apr-2016,Charged Off,n,,debt_consolidation,Debt consolidation,235xx,VA,14.84,1,Jan-2002,0.0,15.0,,6,0,4246.0,96.5,27,w,0.0,0.0,12383.78,12383.78,9071.68,3312.1,0.0,0.0,0.0,Jul-2017,808.54,,Dec-2017,0,48.0,1,Individual,,,,0,0.0,34467.0,0.0,1.0,1.0,7.0,30221.0,84.0,0.0,2.0,0.0,85.0,4400.0,1.0,4.0,3.0
114141605,,5000,5000,5000.0,36 months,7.21,154.87,A,A3,Correctional Officer,2 years,RENT,50000.0,Not Verified,Jul-2017,Current,n,,credit_card,Credit card refinancing,855xx,AZ,12.27,0,May-2013,0.0,,,4,0,4751.0,38.6,4,w,4368.31,4368.31,772.35,772.35,631.69,140.66,0.0,0.0,0.0,Dec-2017,154.87,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,19494.0,0.0,0.0,0.0,32.0,14743.0,63.0,0.0,0.0,2690.0,55.0,12300.0,2.0,0.0,1.0
102396873,,3500,3500,3500.0,36 months,8.24,110.07,B,B1,Sales,10+ years,MORTGAGE,60000.0,Source Verified,Mar-2017,Fully Paid,n,,major_purchase,Major purchase,760xx,TX,6.5,0,Feb-2000,0.0,,,3,0,0.0,0.0,12,w,0.0,0.0,3651.9929661345,3651.99,3500.0,151.99,0.0,0.0,0.0,Nov-2017,2804.77,,Nov-2017,0,,1,Individual,,,,0,500.0,79522.0,0.0,0.0,0.0,40.0,7087.0,41.0,0.0,0.0,0.0,23.0,13500.0,0.0,1.0,0.0
119407357,,30000,30000,30000.0,36 months,13.59,1019.37,C,C2,Application developer,10+ years,MORTGAGE,90000.0,Source Verified,Sep-2017,Current,n,,credit_card,Credit card refinancing,980xx,WA,22.97,0,May-1999,0.0,73.0,,14,0,27329.0,73.9,26,w,27937.96,27937.96,3069.44,3069.44,2062.04,1007.4,0.0,0.0,0.0,Dec-2017,1019.37,Jan-2018,Dec-2017,0,98.0,1,Individual,,,,0,358.0,317293.0,1.0,0.0,0.0,29.0,26280.0,40.0,2.0,4.0,4895.0,70.0,37000.0,1.0,2.0,0.0
76254700,,10000,10000,10000.0,36 months,11.99,332.1,C,C1,Contract Administrator,10+ years,RENT,40000.0,Not Verified,Apr-2016,Current,n,,debt_consolidation,Debt consolidation,441xx,OH,35.66,0,Nov-2002,1.0,,,21,0,20640.0,51.3,31,w,4887.97,4887.97,6628.68,6628.68,5112.03,1516.65,0.0,0.0,0.0,Dec-2017,332.1,Jan-2018,Dec-2017,0,,1,Individual,,,,0,258.0,33776.0,2.0,0.0,3.0,13.0,13136.0,64.0,2.0,6.0,4553.0,56.0,39600.0,1.0,0.0,1.0
110539072,,11225,11225,11225.0,60 months,21.45,306.53,D,D5,Engineering Supervisor,6 years,MORTGAGE,37400.0,Source Verified,Jul-2017,Current,n,,car,Car financing,992xx,WA,16.5,0,Jul-2010,0.0,,,6,0,5907.0,46.9,10,w,10676.32,10676.32,1505.9,1505.9,548.68,957.22,0.0,0.0,0.0,Dec-2017,306.53,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,115775.0,0.0,0.0,1.0,24.0,9909.0,76.0,0.0,0.0,4007.0,62.0,12600.0,0.0,0.0,0.0
70580726,,12000,12000,12000.0,36 months,11.47,395.55,B,B5,RN,5 years,MORTGAGE,50000.0,Not Verified,Feb-2016,Current,n,,credit_card,Credit card refinancing,359xx,AL,7.39,1,Jul-2003,0.0,6.0,,10,0,7607.0,65.6,14,w,5159.82,5159.82,8719.95,8719.95,6840.18,1879.77,0.0,0.0,0.0,Dec-2017,395.55,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,141314.0,1.0,0.0,0.0,,0.0,,2.0,7.0,4116.0,66.0,11600.0,1.0,0.0,1.0
112709743,,23225,23225,23225.0,60 months,30.75,762.15,F,F5,Data Entry Specialist,10+ years,OWN,52826.4,Verified,Jul-2017,Current,n,,debt_consolidation,Debt consolidation,716xx,AR,21.58,0,Jun-1989,1.0,33.0,,21,0,28461.0,58.4,32,w,22346.05,22346.05,3771.07,3771.07,878.95,2892.12,0.0,0.0,0.0,Dec-2017,762.15,Jan-2018,Dec-2017,0,60.0,1,Individual,,,,0,0.0,70038.0,1.0,0.0,0.0,96.0,0.0,,3.0,3.0,4529.0,58.0,48700.0,0.0,0.0,2.0
91660948,,16750,16750,16750.0,36 months,13.49,568.34,C,C2,Merchandiser,10+ years,MORTGAGE,10000.0,Source Verified,Oct-2016,Current,n,,debt_consolidation,Debt consolidation,836xx,ID,192.68,0,May-1992,0.0,32.0,,7,0,15951.0,84.0,25,w,11462.07,11462.07,7406.55,7406.55,5287.93,2118.62,0.0,0.0,0.0,Dec-2017,568.34,Jan-2018,Dec-2017,0,56.0,1,Joint App,160000.0,13.82,Not Verified,0,0.0,671220.0,4.0,1.0,2.0,5.0,35919.0,19.0,2.0,2.0,0.0,61.0,19000.0,0.0,2.0,3.0
96940150,,25000,25000,25000.0,36 months,12.74,839.23,C,C1,Store Director,7 years,MORTGAGE,105000.0,Not Verified,Jan-2017,Current,n,,debt_consolidation,Debt consolidation,982xx,CA,26.77,0,Feb-1997,0.0,24.0,,29,0,41182.0,56.7,52,w,18342.09,18342.09,9213.84,9213.84,6657.91,2555.93,0.0,0.0,0.0,Dec-2017,839.23,Jan-2018,Dec-2017,0,43.0,1,Individual,,,,0,0.0,401577.0,3.0,0.0,0.0,31.0,17789.0,66.0,5.0,12.0,5034.0,59.0,72600.0,1.0,0.0,3.0
109384769,,25675,25675,25675.0,60 months,26.3,773.29,E,E5,Finance,2 years,OWN,125000.0,Source Verified,Jun-2017,Late (31-120 days),n,,credit_card,Credit card refinancing,109xx,NY,24.87,0,Dec-2004,2.0,,,22,0,39364.0,68.5,33,w,25029.31,25029.31,2226.08,2226.08,645.69,1580.39,0.0,0.0,0.0,Oct-2017,773.29,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,90232.0,1.0,0.0,1.0,18.0,50868.0,66.0,1.0,5.0,15826.0,68.0,57500.0,0.0,0.0,2.0
73620103,,12000,12000,11750.0,36 months,5.32,361.38,A,A1,Equipment & new product manager,10+ years,MORTGAGE,80000.0,Not Verified,Mar-2016,Current,n,,home_improvement,Home improvement,402xx,KY,19.68,0,Nov-2003,0.0,28.0,,23,0,10776.0,12.5,43,f,5233.09,5124.06,7585.43,7427.4,6766.91,818.52,0.0,0.0,0.0,Dec-2017,361.38,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,133824.0,0.0,0.0,1.0,14.0,24418.0,63.0,6.0,6.0,2444.0,28.0,85900.0,0.0,0.0,5.0
75738816,,10000,10000,10000.0,36 months,11.47,329.62,B,B5,Supervisor,10+ years,MORTGAGE,80000.0,Source Verified,Mar-2016,Current,n,,other,Other,300xx,GA,11.34,0,Oct-1994,0.0,,44.0,11,1,9305.0,25.4,15,w,4868.84,4868.84,6591.64,6591.64,5131.16,1460.48,0.0,0.0,0.0,Dec-2017,329.62,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,227108.0,2.0,0.0,0.0,30.0,17414.0,66.0,3.0,6.0,3657.0,42.0,36700.0,0.0,3.0,1.0
74994694,,24000,24000,24000.0,36 months,9.16,764.99,B,B2,Pharmacist,2 years,RENT,108000.0,Not Verified,Mar-2016,Current,n,,debt_consolidation,Debt consolidation,024xx,MA,16.63,1,Apr-1999,0.0,19.0,,15,0,37941.0,74.7,40,w,10803.12,10803.12,16052.58,16052.58,13196.88,2855.7,0.0,0.0,0.0,Dec-2017,764.99,Jan-2018,Dec-2017,0,19.0,1,Individual,,,,0,0.0,222759.0,0.0,0.0,2.0,13.0,184818.0,92.0,0.0,1.0,9874.0,84.0,50800.0,0.0,0.0,0.0
114178510,,12000,12000,12000.0,36 months,14.08,410.6,C,C3,Property Manager,< 1 year,MORTGAGE,33000.0,Not Verified,Aug-2017,Current,n,,credit_card,Credit card refinancing,286xx,NC,14.76,0,Sep-2010,0.0,37.0,,8,0,13174.0,80.8,19,f,10901.65,10901.65,1698.72,1698.72,1098.35,600.37,0.0,0.0,0.0,Dec-2017,410.6,Jan-2018,Dec-2017,0,,1,Individual,,,,0,54.0,13174.0,1.0,0.0,0.0,35.0,0.0,,1.0,1.0,4515.0,81.0,16300.0,1.0,0.0,3.0
107106407,,8000,8000,8000.0,36 months,7.97,250.59,A,A5,Surgery Coordinator,6 years,RENT,35000.0,Not Verified,May-2017,Current,n,,debt_consolidation,Debt consolidation,915xx,CA,34.22,0,Sep-1999,0.0,,10.0,16,1,8894.0,20.4,40,w,6384.0,6384.0,1950.59,1950.59,1616.0,334.59,0.0,0.0,0.0,Dec-2017,250.59,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,69463.0,0.0,0.0,0.0,36.0,60569.0,78.0,0.0,2.0,3192.0,57.0,43600.0,0.0,0.0,0.0
100151985,,1600,1600,1600.0,36 months,14.99,55.46,C,C4,Military Police,4 years,OWN,24000.0,Verified,Mar-2017,Current,n,,moving,Moving and relocation,968xx,HI,21.4,0,Mar-2006,0.0,,,5,0,8230.0,61.4,6,w,1264.6,1264.6,497.81,497.81,335.4,162.41,0.0,0.0,0.0,Dec-2017,55.46,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,17755.0,1.0,1.0,2.0,3.0,9525.0,93.0,0.0,0.0,0.0,75.0,13400.0,0.0,3.0,0.0
96554174,,14400,14400,14400.0,60 months,13.99,334.99,C,C3,Realtor,8 years,MORTGAGE,90000.0,Not Verified,Jan-2017,Current,n,,debt_consolidation,Debt consolidation,317xx,GA,16.05,4,Feb-1990,0.0,2.0,,24,0,9487.0,9.4,54,w,12450.8,12450.8,3673.7,3673.7,1949.2,1724.5,0.0,0.0,0.0,Dec-2017,334.99,Jan-2018,Dec-2017,0,,1,Individual,,,,1,760.0,144852.0,2.0,0.0,0.0,33.0,48851.0,29.0,4.0,8.0,565.0,14.0,100800.0,0.0,0.0,2.0
85553989,,10000,10000,10000.0,60 months,10.99,217.38,B,B4,Owner,10+ years,MORTGAGE,40000.0,Source Verified,Aug-2016,Current,n,,debt_consolidation,,774xx,TX,16.08,0,Mar-2002,0.0,75.0,73.0,9,1,8116.0,50.7,20,w,7842.91,7842.91,3471.97,3471.97,2157.09,1314.88,0.0,0.0,0.0,Dec-2017,217.38,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,117491.0,0.0,2.0,3.0,8.0,14512.0,85.0,0.0,2.0,5327.0,68.0,16000.0,0.0,2.0,4.0
92085736,,12000,12000,12000.0,36 months,7.49,373.22,A,A4,,,MORTGAGE,60000.0,Not Verified,Oct-2016,Current,n,,debt_consolidation,Debt consolidation,431xx,OH,12.48,0,Sep-1979,0.0,,,11,0,28471.0,53.6,31,f,7973.23,7973.23,4846.87,4846.87,4026.77,820.1,0.0,0.0,0.0,Dec-2017,373.22,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,134441.0,0.0,0.0,0.0,42.0,0.0,,0.0,0.0,14977.0,54.0,53100.0,0.0,1.0,0.0
92299603,,13800,13800,13800.0,36 months,12.74,463.26,C,C1,Package handler,< 1 year,RENT,22000.0,Verified,Nov-2016,Current,n,,debt_consolidation,Debt consolidation,840xx,UT,66.07,0,Feb-2008,1.0,56.0,,8,0,9188.0,70.7,23,w,9409.46,9409.46,6012.61,6012.61,4390.54,1622.07,0.0,0.0,0.0,Dec-2017,463.26,Jan-2018,Dec-2017,0,,1,Joint App,88000.0,21.59,Not Verified,0,0.0,31594.0,1.0,1.0,1.0,8.0,22406.0,60.0,2.0,3.0,3922.0,63.0,13000.0,1.0,6.0,3.0
74925360,,24000,24000,24000.0,60 months,9.16,500.07,B,B2,plumber,10+ years,MORTGAGE,120000.0,Source Verified,Mar-2016,Current,n,,debt_consolidation,Debt consolidation,103xx,NY,25.2,0,Nov-1989,0.0,68.0,,12,0,154464.0,93.0,30,w,17181.28,17181.28,9989.19,9989.19,6818.72,3170.47,0.0,0.0,0.0,Dec-2017,500.07,Jan-2018,Dec-2017,0,52.0,1,Individual,,,,0,0.0,362719.0,0.0,1.0,1.0,8.0,11571.0,81.0,2.0,5.0,2939.0,93.0,166750.0,0.0,1.0,2.0
102657970,,20000,20000,20000.0,60 months,23.99,575.25,E,E2,Boiler Operator,10+ years,MORTGAGE,95000.0,Not Verified,Mar-2017,Fully Paid,n,,debt_consolidation,Debt consolidation,012xx,MA,15.27,0,Aug-2002,0.0,,,8,0,25076.0,62.8,14,w,0.0,0.0,21135.599277212,21135.6,20000.0,1135.6,0.0,0.0,0.0,Jun-2017,20038.41,,Jun-2017,0,,1,Individual,,,,0,0.0,62501.0,0.0,0.0,0.0,42.0,37425.0,16.0,1.0,1.0,8922.0,45.0,39900.0,0.0,2.0,0.0
119392748,,6000,6000,6000.0,36 months,7.21,185.84,A,A3,Interviewer,6 years,MORTGAGE,25000.0,Not Verified,Sep-2017,Current,n,,home_improvement,Home improvement,280xx,NC,5.42,0,Jan-2003,0.0,,,4,0,5547.0,34.7,9,w,5699.52,5699.52,369.28,369.28,300.48,68.8,0.0,0.0,0.0,Nov-2017,185.84,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,169824.0,1.0,0.0,0.0,176.0,0.0,,1.0,2.0,2838.0,35.0,16000.0,0.0,0.0,1.0
103157816,,18000,18000,18000.0,60 months,11.44,395.33,B,B4,Crane Operator,10+ years,MORTGAGE,80000.0,Not Verified,Mar-2017,Current,n,,debt_consolidation,Debt consolidation,170xx,PA,20.45,0,Oct-1984,2.0,,,13,0,2808.0,9.7,26,w,16149.29,16149.29,3151.2,3151.2,1850.71,1300.49,0.0,0.0,0.0,Nov-2017,395.33,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,105072.0,2.0,0.0,2.0,15.0,41842.0,43.0,2.0,3.0,0.0,25.0,28900.0,0.0,4.0,4.0
75749598,,20000,20000,20000.0,36 months,10.75,652.41,B,B4,Logistics Manager,10+ years,MORTGAGE,105000.0,Not Verified,Mar-2016,Current,n,,credit_card,Credit card refinancing,211xx,MD,29.67,0,Feb-2002,0.0,37.0,,35,0,38248.0,77.3,46,w,9684.64,9684.64,13036.26,13036.26,10315.36,2720.9,0.0,0.0,0.0,Dec-2017,652.41,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,378457.0,1.0,1.0,4.0,5.0,128832.0,91.0,0.0,6.0,6384.0,87.0,49500.0,1.0,0.0,0.0
100236634,,24000,24000,24000.0,60 months,13.49,552.12,C,C2,CA NCO,10+ years,RENT,82000.0,Verified,Mar-2017,Current,n,,credit_card,Credit card refinancing,781xx,TX,32.58,1,Sep-2001,0.0,5.0,,18,0,21400.0,44.9,37,w,21341.81,21341.81,5014.05,5014.05,2658.19,2355.86,0.0,0.0,0.0,Dec-2017,552.12,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,80191.0,0.0,0.0,1.0,21.0,58791.0,48.0,1.0,3.0,4076.0,45.0,47700.0,0.0,7.0,0.0
75161532,,4500,4500,4500.0,36 months,14.46,154.81,C,C4,Lead tech,2 years,RENT,40000.0,Not Verified,Mar-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,454xx,OH,22.54,0,Nov-2005,0.0,28.0,,12,0,4414.0,46.5,14,w,0.0,0.0,5092.403351801,5092.4,4500.0,592.4,0.0,0.0,0.0,Mar-2017,3396.72,,Apr-2017,0,28.0,1,Individual,,,,0,524.0,31124.0,0.0,2.0,3.0,10.0,26710.0,78.0,2.0,7.0,1151.0,71.0,9500.0,7.0,2.0,8.0
81488171,,9100,9100,9100.0,36 months,24.99,361.77,E,E5,sous chef,1 year,MORTGAGE,52000.0,Verified,Jun-2016,Fully Paid,n,,small_business,Business,080xx,NJ,26.98,0,Sep-2005,2.0,48.0,76.0,19,1,8289.0,19.3,32,w,0.0,0.0,9644.32,9644.32,9100.0,544.32,0.0,0.0,0.0,Sep-2016,8946.05,,Dec-2017,0,,1,Individual,,,,0,0.0,165961.0,5.0,5.0,6.0,2.0,42213.0,88.0,3.0,8.0,5865.0,56.0,43000.0,3.0,0.0,5.0
88858443,,10500,10500,10500.0,36 months,11.49,346.2,B,B5,RN,1 year,RENT,50000.0,Verified,Sep-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,334xx,FL,23.33,0,Aug-2011,0.0,,,24,0,8663.0,20.1,29,f,0.0,0.0,11185.8793476536,11185.88,10500.0,685.88,0.0,0.0,0.0,Apr-2017,9115.38,,Apr-2017,0,,1,Individual,,,,0,0.0,66215.0,0.0,1.0,4.0,7.0,57552.0,93.0,2.0,4.0,5282.0,63.0,43100.0,1.0,0.0,2.0
89985190,,7400,7400,7400.0,36 months,10.99,242.24,B,B4,Pharmacy tech,2 years,MORTGAGE,45000.0,Source Verified,Sep-2016,Current,n,,debt_consolidation,Debt consolidation,740xx,OK,10.67,0,Sep-2002,0.0,,97.0,11,1,7455.0,47.5,19,w,4608.36,4608.36,3624.56,3624.56,2791.64,832.92,0.0,0.0,0.0,Dec-2017,242.24,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,60937.0,0.0,0.0,0.0,25.0,729.0,20.0,0.0,0.0,2253.0,42.0,15700.0,0.0,0.0,2.0
115086638,,36000,36000,36000.0,60 months,12.62,812.13,C,C1,Electro-Technical Officer,2 years,RENT,120000.0,Source Verified,Aug-2017,Current,n,,debt_consolidation,Debt consolidation,763xx,TX,19.51,0,May-2000,0.0,,,15,0,34630.0,64.5,18,w,34238.33,34238.33,3198.04,3198.04,1761.67,1436.37,0.0,0.0,0.0,Dec-2017,812.13,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,61007.0,1.0,2.0,2.0,6.0,26377.0,32.0,0.0,0.0,19855.0,45.0,53700.0,1.0,0.0,1.0
111918563,,4000,4000,4000.0,36 months,13.59,135.92,C,C2,Sales,< 1 year,OWN,120000.0,Not Verified,Jun-2017,Current,n,,debt_consolidation,Debt consolidation,303xx,GA,29.37,0,Jun-2005,1.0,61.0,,13,0,15328.0,62.5,27,w,3538.35,3538.35,688.56,688.56,461.65,211.91,15.0,0.0,0.0,Dec-2017,135.92,Jan-2018,Dec-2017,0,61.0,1,Individual,,,,0,0.0,498768.0,2.0,1.0,2.0,3.0,126016.0,167.0,1.0,3.0,5083.0,105.0,21400.0,0.0,0.0,1.0
90380006,,16000,16000,16000.0,60 months,25.69,476.12,F,F1,Payroll Administrator,5 years,RENT,51920.0,Source Verified,Sep-2016,Current,n,,debt_consolidation,Debt consolidation,030xx,NH,27.94,0,Apr-2012,1.0,34.0,,18,0,14005.0,35.4,23,w,13845.88,13845.88,6620.01,6620.01,2154.12,4465.89,0.0,0.0,0.0,Dec-2017,476.12,Jan-2018,Dec-2017,0,,1,Individual,,,,0,125.0,33231.0,0.0,1.0,3.0,11.0,19226.0,73.0,3.0,12.0,4634.0,50.0,39600.0,1.0,7.0,4.0
112899975,,12000,12000,12000.0,36 months,7.35,372.45,A,A4,General Manager,6 years,RENT,52500.0,Not Verified,Jul-2017,Current,n,,credit_card,Credit card refinancing,451xx,OH,15.29,0,Sep-2001,0.0,,73.0,11,1,11633.0,16.3,24,w,10486.83,10486.83,1857.35,1857.35,1513.17,344.18,0.0,0.0,0.0,Dec-2017,372.45,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,18087.0,0.0,0.0,0.0,25.0,6454.0,35.0,1.0,1.0,6114.0,20.0,71400.0,0.0,0.0,1.0
111050047,,6000,6000,6000.0,36 months,24.85,238.09,E,E3,Bartender,4 years,RENT,47000.0,Source Verified,Jun-2017,Current,n,,moving,Moving and relocation,112xx,NY,17.13,0,Jan-2009,0.0,,,5,0,7363.0,72.2,7,w,5280.61,5280.61,1420.26,1420.26,719.39,700.87,0.0,0.0,0.0,Dec-2017,238.09,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,53525.0,1.0,1.0,1.0,5.0,46162.0,105.0,0.0,0.0,4660.0,99.0,10200.0,0.0,0.0,2.0
107295897,,10000,10000,10000.0,36 months,14.99,346.61,C,C4,Supervisor,10+ years,MORTGAGE,35000.0,Not Verified,May-2017,Fully Paid,n,,home_improvement,Home improvement,600xx,IL,32.27,0,Oct-2005,0.0,,100.0,10,1,1279.0,8.5,18,f,0.0,0.0,10550.3353424798,10550.34,10000.0,550.34,0.0,0.0,0.0,Sep-2017,9518.84,,Sep-2017,0,,1,Individual,,,,0,0.0,38367.0,1.0,2.0,2.0,4.0,37088.0,75.0,1.0,1.0,1076.0,59.0,15000.0,2.0,0.0,3.0
77050460,,14000,14000,14000.0,36 months,7.89,438.0,A,A5,Sales Manager,10+ years,RENT,75000.0,Verified,Apr-2016,Fully Paid,n,,home_improvement,Home improvement,303xx,GA,12.14,3,Jul-1999,0.0,3.0,,17,0,4234.0,7.0,26,w,0.0,0.0,14974.7434744934,14974.74,14000.0,974.74,0.0,0.0,0.0,May-2017,10162.88,,Aug-2017,0,,1,Individual,,,,0,0.0,27716.0,2.0,1.0,1.0,9.0,23322.0,64.0,3.0,4.0,3954.0,7.0,57184.0,0.0,0.0,3.0
74775960,,6300,6300,6300.0,36 months,19.53,232.63,D,D5,Shre Draft Clerk,1 year,RENT,40000.0,Source Verified,Mar-2016,Charged Off,n,,debt_consolidation,Debt consolidation,104xx,NY,11.49,0,May-2006,1.0,,,10,0,5089.0,21.2,13,w,0.0,0.0,471.59,471.59,262.31,209.28,0.0,0.0,0.0,Jul-2016,20.0,,Dec-2017,0,,1,Individual,,,,0,0.0,13628.0,1.0,1.0,3.0,5.0,8539.0,96.0,1.0,5.0,4076.0,41.0,24000.0,0.0,1.0,2.0
103387251,,20000,20000,20000.0,60 months,30.74,656.19,F,F5,,,RENT,60000.0,Verified,Apr-2017,Charged Off,n,,debt_consolidation,Debt consolidation,984xx,WA,33.6,0,Jan-2000,2.0,,,19,0,40429.0,78.8,46,w,0.0,0.0,3279.6,3279.6,757.09,2489.7,32.81,0.0,0.0,Oct-2017,689.0,,Dec-2017,0,,1,Individual,,,,0,0.0,64525.0,1.0,1.0,4.0,3.0,24096.0,79.0,0.0,1.0,13475.0,79.0,51300.0,1.0,4.0,2.0
91242818,,7000,7000,7000.0,36 months,8.59,221.27,A,A5,Computers,10+ years,RENT,80000.0,Not Verified,Oct-2016,Current,n,,home_improvement,Home improvement,113xx,NY,17.16,0,Nov-1999,0.0,,,10,0,39783.0,76.2,12,w,4488.98,4488.98,3091.1,3091.1,2511.02,580.08,0.0,0.0,0.0,Dec-2017,221.27,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,40624.0,1.0,0.0,0.0,68.0,841.0,9.0,1.0,2.0,17131.0,67.0,52200.0,0.0,1.0,0.0
71991279,,4000,4000,4000.0,36 months,9.16,127.5,B,B2,,,RENT,25000.0,Source Verified,Feb-2016,Fully Paid,n,,debt_consolidation,,111xx,NY,13.15,0,Jan-2006,0.0,53.0,,7,0,1073.0,5.8,32,w,0.0,0.0,4273.1101469435,4273.11,4000.0,273.11,0.0,0.0,0.0,Dec-2016,3127.65,,Dec-2017,0,,1,Individual,,,,0,0.0,4898.0,2.0,1.0,1.0,3.0,3825.0,96.0,2.0,5.0,450.0,22.0,18500.0,0.0,0.0,0.0
110272622,,18000,18000,18000.0,60 months,14.08,419.58,C,C3,chief of operations,10+ years,MORTGAGE,103000.0,Verified,Jun-2017,In Grace Period,n,,major_purchase,Major purchase,086xx,NJ,23.08,1,Oct-1999,0.0,3.0,83.0,20,2,23551.0,60.0,27,w,16933.87,16933.87,2124.07,2124.07,1066.13,1057.94,0.0,0.0,0.0,Nov-2017,459.83,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,85956.0,1.0,1.0,1.0,12.0,35197.0,59.0,5.0,7.0,4388.0,60.0,39272.0,0.0,0.0,0.0
112349964,,8000,8000,8000.0,36 months,18.06,289.47,D,D2,Merchandising execution associate,4 years,OWN,29242.0,Not Verified,Jul-2017,Current,n,,credit_card,Credit card refinancing,239xx,VA,27.52,0,May-2003,0.0,,,10,0,6171.0,35.9,20,w,7129.79,7129.79,1471.44,1471.44,870.21,601.23,0.0,0.0,0.0,Dec-2017,289.47,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,21514.0,0.0,1.0,2.0,12.0,15343.0,76.0,0.0,4.0,2951.0,57.0,17200.0,0.0,0.0,0.0
114167236,,18000,18000,18000.0,60 months,16.02,437.92,C,C5,Admin Asst,10+ years,RENT,90000.0,Verified,Aug-2017,Current,n,,debt_consolidation,Debt consolidation,908xx,CA,29.57,0,Sep-1995,0.0,,,10,0,38869.0,84.3,17,w,17195.54,17195.54,1719.64,1719.64,804.46,915.18,0.0,0.0,0.0,Dec-2017,437.92,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,77176.0,0.0,0.0,3.0,13.0,38307.0,73.0,0.0,1.0,17080.0,78.0,46100.0,0.0,3.0,1.0
78518159,,20000,20000,20000.0,36 months,12.99,673.79,C,C2,Maintenance Mechanic,5 years,MORTGAGE,70000.0,Verified,May-2016,Current,n,,debt_consolidation,Debt consolidation,207xx,MD,23.67,0,Jul-2006,0.0,35.0,,9,0,17091.0,67.6,16,f,10410.76,10410.76,12787.58,12787.58,9589.24,3198.34,0.0,0.0,0.0,Dec-2017,673.79,Jan-2018,Dec-2017,0,35.0,1,Individual,,,,0,223.0,78312.0,1.0,1.0,1.0,5.0,61221.0,,0.0,1.0,5305.0,68.0,25300.0,1.0,1.0,4.0
110714986,,25000,25000,25000.0,36 months,7.21,774.34,A,A3,Senior Photographer,2 years,RENT,96000.0,Not Verified,Jun-2017,Current,n,,debt_consolidation,Debt consolidation,112xx,NY,13.59,0,Mar-1991,0.0,24.0,,9,0,9333.0,33.3,12,w,21198.51,21198.51,4626.01,4626.01,3801.49,824.52,0.0,0.0,0.0,Dec-2017,774.34,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,29713.0,0.0,1.0,1.0,7.0,16775.0,35.0,0.0,1.0,3272.0,37.0,28000.0,0.0,0.0,0.0
75568011,,21600,21600,21600.0,60 months,12.99,491.36,C,C2,Server,2 years,RENT,45000.0,Source Verified,May-2016,Current,n,,debt_consolidation,Debt consolidation,104xx,NY,10.53,1,Oct-2002,0.0,23.0,34.0,6,3,11521.0,58.2,12,w,16199.46,16199.46,9382.6,9382.6,5400.54,3982.06,0.0,0.0,0.0,Dec-2017,491.36,Jan-2018,Dec-2017,1,23.0,1,Individual,,,,0,0.0,11521.0,0.0,0.0,0.0,75.0,0.0,,0.0,0.0,5626.0,58.0,19800.0,0.0,0.0,0.0
